IDCASA	CP	ESR_DATETIME	HABITACION
35	48600	2015-08-16 20:19:50	Cocina
35	48600	2015-08-16 20:24:09	Habitación 1
35	48600	2015-08-16 20:31:39	Habitación 1
35	48600	2015-08-16 20:45:58	Habitación 1
35	48600	2015-08-16 21:00:10	Habitación 2
35	48600	2015-08-16 21:00:10	Baño pequeño
35	48600	2015-08-16 21:00:13	Cocina
35	48600	2015-08-16 21:02:14	Baño pequeño
35	48600	2015-08-16 21:03:50	Habitación 2
35	48600	2015-08-16 21:05:22	Entrada
35	48600	2015-08-16 21:05:26	Salon
35	48600	2015-08-16 21:09:48	Entrada
35	48600	2015-08-16 21:09:49	Salon
35	48600	2015-08-16 21:10:38	Entrada
35	48600	2015-08-16 21:10:57	Salon
35	48600	2015-08-16 21:11:54	Cocina
35	48600	2015-08-16 21:18:35	Entrada
35	48600	2015-08-16 21:18:40	Salon
35	48600	2015-08-16 21:26:03	Salon
35	48600	2015-08-16 21:26:09	Entrada
35	48600	2015-08-16 21:29:26	Salon
35	48600	2015-08-16 21:29:34	Cocina
35	48600	2015-08-16 21:32:12	Entrada
35	48600	2015-08-16 21:32:14	Salon
35	48600	2015-08-16 21:32:15	Entrada
35	48600	2015-08-16 21:32:23	Salon
35	48600	2015-08-16 21:32:26	Cocina
35	48600	2015-08-16 21:32:49	Baño pequeño
35	48600	2015-08-16 21:32:50	Habitación 2
35	48600	2015-08-16 21:33:28	Baño 1
35	48600	2015-08-16 21:33:58	Baño pequeño
35	48600	2015-08-16 21:35:13	Entrada
35	48600	2015-08-16 21:35:30	Salon
35	48600	2015-08-16 21:36:27	Baño pequeño
35	48600	2015-08-16 21:36:28	Habitación 2
35	48600	2015-08-16 21:37:03	Baño pequeño
35	48600	2015-08-16 21:39:35	Cocina
35	48600	2015-08-16 21:39:37	Baño pequeño
35	48600	2015-08-16 21:39:42	Habitación 2
35	48600	2015-08-16 21:40:34	Baño pequeño
35	48600	2015-08-16 21:40:55	Baño 1
35	48600	2015-08-16 21:41:49	Entrada
35	48600	2015-08-16 21:41:51	Cocina
35	48600	2015-08-16 21:42:30	Entrada
35	48600	2015-08-16 21:42:38	Puerta
35	48600	2015-08-16 21:42:38	Puerta
35	48600	2015-08-16 21:42:38	Puerta
35	48600	2015-08-16 21:42:38	Puerta
35	48600	2015-08-16 21:42:38	Puerta
35	48600	2015-08-16 21:45:08	Puerta
35	48600	2015-08-16 21:45:08	Puerta
35	48600	2015-08-16 21:45:08	Puerta
35	48600	2015-08-16 21:45:09	Puerta
35	48600	2015-08-16 21:45:09	Puerta
35	48600	2015-08-16 21:45:25	Cocina
35	48600	2015-08-16 22:02:41	Cocina
35	48600	2015-08-16 22:02:42	Entrada
35	48600	2015-08-16 22:17:14	Entrada
35	48600	2015-08-16 22:17:16	Salon
35	48600	2015-08-16 22:17:17	Entrada
35	48600	2015-08-16 22:17:24	Cocina
35	48600	2015-08-17 02:07:32	Cocina
35	48600	2015-08-17 02:07:39	Baño pequeño
35	48600	2015-08-17 02:11:13	Baño 1
35	48600	2015-08-17 02:13:57	Baño pequeño
35	48600	2015-08-17 02:13:59	Habitación 2
35	48600	2015-08-17 02:14:06	Baño pequeño
35	48600	2015-08-17 02:14:47	Cocina
35	48600	2015-08-17 02:17:14	Baño pequeño
35	48600	2015-08-17 02:17:15	Habitación 2
35	48600	2015-08-17 02:18:31	Baño pequeño
35	48600	2015-08-17 02:18:34	Cocina
35	48600	2015-08-17 02:21:19	Baño pequeño
35	48600	2015-08-17 02:21:20	Habitación 2
35	48600	2015-08-17 02:22:09	Cocina
35	48600	2015-08-17 02:23:23	Baño 1
35	48600	2015-08-17 02:24:50	Habitación 1
35	48600	2015-08-17 03:45:43	Habitación 1
35	48600	2015-08-17 03:45:57	Baño 1
35	48600	2015-08-17 03:49:39	Habitación 1
35	48600	2015-08-17 04:37:45	Habitación 1
35	48600	2015-08-17 04:37:58	Baño 1
35	48600	2015-08-17 04:41:25	Habitación 1
35	48600	2015-08-17 04:57:27	Habitación 1
35	48600	2015-08-17 04:57:39	Baño pequeño
35	48600	2015-08-17 04:57:40	Entrada
35	48600	2015-08-17 05:00:29	Cocina
35	48600	2015-08-17 05:02:33	Baño pequeño
35	48600	2015-08-17 05:03:01	Habitación 1
35	48600	2015-08-17 07:54:36	Habitación 1
35	48600	2015-08-17 07:54:43	Baño 1
35	48600	2015-08-17 07:56:28	Habitación 1
35	48600	2015-08-17 08:25:49	Habitación 1
35	48600	2015-08-17 09:02:52	Habitación 1
35	48600	2015-08-17 09:04:54	Baño 1
35	48600	2015-08-17 09:20:49	Baño 1
35	48600	2015-08-17 09:28:58	Habitación 2
35	48600	2015-08-17 09:29:01	Cocina
35	48600	2015-08-17 09:33:39	Entrada
35	48600	2015-08-17 09:45:26	Cocina
35	48600	2015-08-17 09:54:00	Cocina
35	48600	2015-08-17 10:04:44	Cocina
35	48600	2015-08-17 10:12:28	Cocina
35	48600	2015-08-17 10:16:57	Habitación 2
35	48600	2015-08-17 10:17:07	Baño pequeño
35	48600	2015-08-17 10:17:24	Cocina
35	48600	2015-08-17 10:17:45	Habitación 2
35	48600	2015-08-17 10:19:57	Baño pequeño
35	48600	2015-08-17 10:19:59	Cocina
35	48600	2015-08-17 10:24:13	Entrada
35	48600	2015-08-17 10:24:15	Baño pequeño
35	48600	2015-08-17 10:24:16	Habitación 2
35	48600	2015-08-17 10:24:20	Baño pequeño
35	48600	2015-08-17 10:24:26	Habitación 2
35	48600	2015-08-17 10:28:50	Baño 1
35	48600	2015-08-17 10:33:06	Habitación 1
35	48600	2015-08-17 10:37:59	Cocina
35	48600	2015-08-17 10:38:45	Habitación 2
35	48600	2015-08-17 10:39:54	Habitación 1
35	48600	2015-08-17 10:45:44	Habitación 2
35	48600	2015-08-17 10:45:48	Cocina
35	48600	2015-08-17 10:46:41	Entrada
35	48600	2015-08-17 10:47:21	Salon
35	48600	2015-08-17 10:48:59	Cocina
35	48600	2015-08-17 10:50:11	Habitación 2
35	48600	2015-08-17 10:55:40	Baño pequeño
35	48600	2015-08-17 11:03:14	Baño pequeño
35	48600	2015-08-17 11:04:09	Cocina
35	48600	2015-08-17 11:04:43	Habitación 2
35	48600	2015-08-17 11:04:51	Baño 1
35	48600	2015-08-17 11:05:08	Habitación 2
35	48600	2015-08-17 11:06:35	Entrada
35	48600	2015-08-17 11:06:47	Puerta
35	48600	2015-08-17 11:06:47	Puerta
35	48600	2015-08-17 11:06:47	Puerta
35	48600	2015-08-17 11:06:47	Puerta
35	48600	2015-08-17 11:06:47	Puerta
35	48600	2015-08-17 11:07:15	Habitación 2
35	48600	2015-08-17 11:11:01	Cocina
35	48600	2015-08-17 11:11:01	Baño pequeño
35	48600	2015-08-17 11:11:01	Baño pequeño
35	48600	2015-08-17 11:11:02	Entrada
35	48600	2015-08-17 11:11:07	Cocina
35	48600	2015-08-17 11:11:12	Salon
35	48600	2015-08-17 11:14:14	Baño pequeño
35	48600	2015-08-17 11:15:24	Habitación 2
35	48600	2015-08-17 11:17:34	Habitación 1
35	48600	2015-08-17 11:30:17	Habitación 2
35	48600	2015-08-17 11:30:18	Baño pequeño
35	48600	2015-08-17 11:30:32	Cocina
35	48600	2015-08-17 11:30:35	Baño pequeño
35	48600	2015-08-17 11:30:36	Habitación 2
35	48600	2015-08-17 11:31:38	Entrada
35	48600	2015-08-17 11:33:08	Salon
35	48600	2015-08-17 11:46:58	Entrada
35	48600	2015-08-17 11:49:21	Salon
35	48600	2015-08-17 11:49:31	Baño pequeño
35	48600	2015-08-17 11:49:32	Habitación 2
35	48600	2015-08-17 11:50:02	Baño pequeño
35	48600	2015-08-17 11:56:47	Salon
35	48600	2015-08-17 11:56:47	Entrada
35	48600	2015-08-17 11:56:47	Entrada
35	48600	2015-08-17 11:58:03	Salon
35	48600	2015-08-17 12:00:58	Entrada
35	48600	2015-08-17 12:01:01	Salon
35	48600	2015-08-17 12:01:10	Entrada
35	48600	2015-08-17 12:01:17	Salon
35	48600	2015-08-17 12:03:52	Baño pequeño
35	48600	2015-08-17 12:06:02	Entrada
35	48600	2015-08-17 12:06:08	Cocina
35	48600	2015-08-17 12:06:30	Salon
35	48600	2015-08-17 12:07:45	Habitación 2
35	48600	2015-08-17 12:11:27	Baño pequeño
35	48600	2015-08-17 12:11:42	Entrada
35	48600	2015-08-17 12:11:46	Cocina
35	48600	2015-08-17 12:12:07	Baño pequeño
35	48600	2015-08-17 12:14:00	Habitación 1
35	48600	2015-08-17 12:21:17	Habitación 2
35	48600	2015-08-17 12:21:18	Baño pequeño
35	48600	2015-08-17 12:21:36	Habitación 2
35	48600	2015-08-17 12:24:30	Habitación 1
35	48600	2015-08-17 12:24:38	Habitación 2
35	48600	2015-08-17 12:24:39	Baño pequeño
35	48600	2015-08-17 12:25:09	Habitación 2
35	48600	2015-08-17 12:25:22	Entrada
35	48600	2015-08-17 12:25:24	Salon
35	48600	2015-08-17 12:25:25	Entrada
35	48600	2015-08-17 12:25:39	Salon
35	48600	2015-08-17 12:28:57	Baño pequeño
35	48600	2015-08-17 12:28:58	Entrada
35	48600	2015-08-17 12:29:00	Salon
35	48600	2015-08-17 12:29:05	Baño pequeño
35	48600	2015-08-17 12:34:44	Baño pequeño
35	48600	2015-08-17 12:39:08	Entrada
35	48600	2015-08-17 12:39:10	Baño pequeño
35	48600	2015-08-17 12:40:19	Habitación 1
35	48600	2015-08-17 12:40:56	Cocina
35	48600	2015-08-17 12:44:48	Entrada
35	48600	2015-08-17 12:45:18	Salon
35	48600	2015-08-17 12:45:19	Cocina
35	48600	2015-08-17 12:47:21	Habitación 2
35	48600	2015-08-17 12:50:02	Salon
35	48600	2015-08-17 12:52:29	Baño pequeño
35	48600	2015-08-17 12:52:30	Habitación 2
35	48600	2015-08-17 12:52:52	Baño pequeño
35	48600	2015-08-17 12:53:46	Cocina
35	48600	2015-08-17 12:56:22	Entrada
35	48600	2015-08-17 12:57:09	Salon
35	48600	2015-08-17 13:01:49	Habitación 2
35	48600	2015-08-17 13:04:22	Baño pequeño
35	48600	2015-08-17 13:06:00	Entrada
35	48600	2015-08-17 13:07:48	Cocina
35	48600	2015-08-17 13:08:29	Puerta
35	48600	2015-08-17 13:08:30	Puerta
35	48600	2015-08-17 13:08:30	Puerta
35	48600	2015-08-17 13:08:30	Puerta
35	48600	2015-08-17 13:08:30	Puerta
35	48600	2015-08-17 14:04:25	Habitación 2
35	48600	2015-08-17 14:04:25	Baño pequeño
35	48600	2015-08-17 14:04:25	Baño pequeño
35	48600	2015-08-17 14:04:25	Baño pequeño
35	48600	2015-08-17 14:04:26	Baño pequeño
35	48600	2015-08-17 14:09:06	Habitación 2
35	48600	2015-08-17 14:09:21	Cocina
35	48600	2015-08-17 14:20:41	Habitación 2
35	48600	2015-08-17 14:20:42	Baño pequeño
35	48600	2015-08-17 14:21:01	Habitación 2
35	48600	2015-08-17 14:21:05	Baño pequeño
35	48600	2015-08-17 14:21:19	Cocina
35	48600	2015-08-17 14:29:23	Cocina
35	48600	2015-08-17 14:36:08	Entrada
35	48600	2015-08-17 14:36:11	Salon
35	48600	2015-08-17 14:41:01	Entrada
35	48600	2015-08-17 14:41:05	Habitación 2
35	48600	2015-08-17 14:47:52	Cocina
35	48600	2015-08-17 14:47:54	Entrada
35	48600	2015-08-17 14:48:16	Salon
35	48600	2015-08-17 14:49:30	Cocina
35	48600	2015-08-17 15:07:11	Cocina
35	48600	2015-08-17 15:18:55	Cocina
35	48600	2015-08-17 15:18:58	Entrada
35	48600	2015-08-17 15:19:02	Salon
35	48600	2015-08-17 15:20:04	Habitación 2
35	48600	2015-08-17 15:22:43	Baño 1
35	48600	2015-08-17 15:22:55	Habitación 2
35	48600	2015-08-17 15:22:58	Cocina
35	48600	2015-08-17 16:07:49	Cocina
35	48600	2015-08-17 16:07:53	Entrada
35	48600	2015-08-17 16:07:56	Habitación 2
35	48600	2015-08-17 16:07:57	Baño pequeño
35	48600	2015-08-17 16:08:01	Habitación 2
35	48600	2015-08-17 16:10:24	Cocina
35	48600	2015-08-17 16:56:59	Cocina
35	48600	2015-08-17 16:57:03	Entrada
35	48600	2015-08-17 16:57:14	Cocina
35	48600	2015-08-17 16:58:15	Habitación 2
35	48600	2015-08-17 16:58:25	Baño 1
35	48600	2015-08-17 17:04:29	Habitación 2
35	48600	2015-08-17 17:07:19	Cocina
35	48600	2015-08-17 17:10:11	Habitación 2
35	48600	2015-08-17 17:11:11	Baño 1
35	48600	2015-08-17 17:19:49	Habitación 2
35	48600	2015-08-17 17:19:51	Cocina
35	48600	2015-08-17 17:20:23	Entrada
35	48600	2015-08-17 17:21:04	Habitación 2
35	48600	2015-08-17 17:22:03	Puerta
35	48600	2015-08-17 17:22:03	Puerta
35	48600	2015-08-17 17:22:03	Puerta
35	48600	2015-08-17 17:22:03	Puerta
35	48600	2015-08-17 17:22:03	Puerta
35	48600	2015-08-17 17:28:02	Puerta
35	48600	2015-08-17 17:28:02	Puerta
35	48600	2015-08-17 17:28:02	Puerta
35	48600	2015-08-17 17:28:02	Puerta
35	48600	2015-08-17 17:28:03	Puerta
35	48600	2015-08-17 17:28:05	Entrada
35	48600	2015-08-17 17:28:16	Salon
35	48600	2015-08-17 17:32:03	Entrada
35	48600	2015-08-17 17:32:16	Habitación 2
35	48600	2015-08-17 17:33:36	Cocina
35	48600	2015-08-17 17:34:02	Salon
35	48600	2015-08-17 17:37:28	Entrada
35	48600	2015-08-17 17:48:29	Entrada
35	48600	2015-08-17 17:48:36	Salon
35	48600	2015-08-17 17:49:30	Puerta
35	48600	2015-08-17 17:49:31	Puerta
35	48600	2015-08-17 17:49:31	Puerta
35	48600	2015-08-17 17:49:31	Puerta
35	48600	2015-08-17 17:49:31	Puerta
35	48600	2015-08-17 18:12:52	Puerta
35	48600	2015-08-17 18:12:53	Puerta
35	48600	2015-08-17 18:12:53	Puerta
35	48600	2015-08-17 18:12:53	Puerta
35	48600	2015-08-17 18:12:53	Puerta
35	48600	2015-08-17 18:12:56	Entrada
35	48600	2015-08-17 18:13:03	Salon
35	48600	2015-08-17 18:13:07	Habitación 2
35	48600	2015-08-17 18:13:37	Salon
35	48600	2015-08-17 18:13:42	Puerta
35	48600	2015-08-17 18:13:42	Puerta
35	48600	2015-08-17 18:13:42	Puerta
35	48600	2015-08-17 18:13:43	Puerta
35	48600	2015-08-17 18:13:43	Puerta
35	48600	2015-08-17 20:53:50	Puerta
35	48600	2015-08-17 20:53:50	Puerta
35	48600	2015-08-17 20:53:50	Puerta
35	48600	2015-08-17 20:53:51	Puerta
35	48600	2015-08-17 20:53:51	Puerta
35	48600	2015-08-17 20:54:03	Entrada
35	48600	2015-08-17 20:54:41	Baño pequeño
35	48600	2015-08-17 20:57:24	Habitación 2
35	48600	2015-08-17 20:57:31	Cocina
35	48600	2015-08-17 20:58:17	Habitación 2
35	48600	2015-08-17 21:02:40	Baño 1
35	48600	2015-08-17 21:06:01	Habitación 2
35	48600	2015-08-17 21:06:48	Entrada
35	48600	2015-08-17 21:07:21	Salon
35	48600	2015-08-17 21:10:11	Baño 1
35	48600	2015-08-17 21:11:12	Habitación 2
35	48600	2015-08-17 21:19:04	Baño pequeño
35	48600	2015-08-17 21:19:20	Cocina
35	48600	2015-08-17 21:20:07	Entrada
35	48600	2015-08-19 20:25:11	Puerta
35	48600	2015-08-19 20:25:11	Puerta
35	48600	2015-08-19 20:25:11	Puerta
35	48600	2015-08-19 20:25:11	Puerta
35	48600	2015-08-19 20:25:11	Puerta
35	48600	2015-08-19 20:26:24	Cocina
35	48600	2015-08-19 20:28:36	Puerta
35	48600	2015-08-19 20:28:36	Puerta
35	48600	2015-08-19 20:28:36	Puerta
35	48600	2015-08-19 20:28:36	Puerta
35	48600	2015-08-19 20:28:37	Puerta
35	48600	2015-08-19 20:29:52	Baño pequeño
35	48600	2015-08-19 20:29:55	Puerta
35	48600	2015-08-19 20:29:55	Puerta
35	48600	2015-08-19 20:29:55	Puerta
35	48600	2015-08-19 20:29:55	Puerta
35	48600	2015-08-19 20:29:55	Puerta
35	48600	2015-08-19 20:59:43	Puerta
35	48600	2015-08-19 20:59:43	Puerta
35	48600	2015-08-19 20:59:43	Puerta
35	48600	2015-08-19 20:59:44	Puerta
35	48600	2015-08-19 20:59:44	Puerta
35	48600	2015-08-19 20:59:45	Entrada
35	48600	2015-08-19 21:00:15	Baño pequeño
35	48600	2015-08-19 21:02:11	Habitación 2
35	48600	2015-08-19 21:03:31	Entrada
35	48600	2015-08-19 21:06:38	Baño 1
35	48600	2015-08-19 21:13:20	Habitación 2
35	48600	2015-08-19 21:13:22	Baño pequeño
35	48600	2015-08-19 21:13:23	Entrada
35	48600	2015-08-19 21:13:48	Cocina
35	48600	2015-08-19 21:20:56	Cocina
35	48600	2015-08-19 21:20:57	Entrada
35	48600	2015-08-19 21:21:00	Salon
35	48600	2015-08-19 21:28:11	Entrada
35	48600	2015-08-19 21:28:16	Cocina
35	48600	2015-08-19 21:29:30	Baño pequeño
35	48600	2015-08-19 21:29:31	Habitación 2
35	48600	2015-08-19 21:29:41	Baño 1
35	48600	2015-08-19 21:31:21	Habitación 2
35	48600	2015-08-19 21:31:22	Baño pequeño
35	48600	2015-08-19 21:34:47	Entrada
35	48600	2015-08-19 21:38:43	Cocina
35	48600	2015-08-19 21:50:01	Cocina
35	48600	2015-08-19 22:02:26	Cocina
35	48600	2015-08-19 22:02:29	Baño pequeño
35	48600	2015-08-19 22:02:30	Habitación 2
35	48600	2015-08-19 22:02:35	Baño pequeño
35	48600	2015-08-19 22:03:01	Cocina
35	48600	2015-08-19 22:47:24	Cocina
35	48600	2015-08-19 22:47:27	Baño pequeño
35	48600	2015-08-19 22:47:28	Habitación 2
35	48600	2015-08-19 22:48:10	Baño pequeño
35	48600	2015-08-19 22:48:13	Cocina
35	48600	2015-08-19 22:57:01	Baño 1
35	48600	2015-08-19 22:57:25	Habitación 1
35	48600	2015-08-19 23:04:24	Baño pequeño
35	48600	2015-08-19 23:05:12	Cocina
35	48600	2015-08-19 23:33:36	Cocina
35	48600	2015-08-19 23:33:41	Habitación 2
35	48600	2015-08-19 23:35:11	Cocina
35	48600	2015-08-19 23:37:23	Entrada
35	48600	2015-08-19 23:37:55	Salon
35	48600	2015-08-19 23:45:37	Entrada
35	48600	2015-08-20 00:00:34	Entrada
35	48600	2015-08-20 00:13:03	Entrada
35	48600	2015-08-20 00:18:40	Entrada
35	48600	2015-08-20 00:22:30	Salon
35	48600	2015-08-20 00:22:39	Habitación 2
35	48600	2015-08-20 00:23:15	Salon
35	48600	2015-08-20 00:37:01	Entrada
35	48600	2015-08-20 00:45:21	Entrada
35	48600	2015-08-20 00:52:03	Entrada
35	48600	2015-08-20 01:19:57	Entrada
35	48600	2015-08-20 01:20:19	Salon
35	48600	2015-08-20 01:20:32	Habitación 2
35	48600	2015-08-20 01:21:18	Cocina
35	48600	2015-08-20 01:23:05	Habitación 1
35	48600	2015-08-20 01:23:35	Baño 1
35	48600	2015-08-20 01:26:28	Habitación 1
35	48600	2015-08-20 03:35:56	Habitación 1
35	48600	2015-08-20 03:36:17	Baño 1
35	48600	2015-08-20 05:49:29	Habitación 1
35	48600	2015-08-20 05:59:00	Baño 1
35	48600	2015-08-20 06:02:58	Habitación 1
35	48600	2015-08-20 08:07:11	Habitación 1
35	48600	2015-08-20 08:54:04	Habitación 1
35	48600	2015-08-20 08:55:59	Baño 1
35	48600	2015-08-20 09:01:27	Habitación 1
35	48600	2015-08-20 09:16:01	Baño 1
35	48600	2015-08-20 09:21:50	Habitación 2
35	48600	2015-08-20 09:21:54	Cocina
35	48600	2015-08-20 09:32:47	Cocina
35	48600	2015-08-20 09:54:29	Cocina
35	48600	2015-08-20 09:58:55	Entrada
35	48600	2015-08-20 09:59:03	Cocina
35	48600	2015-08-20 10:00:13	Habitación 2
35	48600	2015-08-20 10:00:14	Baño pequeño
35	48600	2015-08-20 10:00:23	Habitación 2
35	48600	2015-08-20 10:06:52	Habitación 2
35	48600	2015-08-20 10:10:23	Baño pequeño
35	48600	2015-08-20 10:10:33	Cocina
35	48600	2015-08-20 10:13:32	Baño pequeño
35	48600	2015-08-20 10:13:48	Habitación 2
35	48600	2015-08-20 10:13:50	Baño pequeño
35	48600	2015-08-20 10:15:05	Baño 1
35	48600	2015-08-20 10:20:46	Habitación 2
35	48600	2015-08-20 10:25:10	Baño pequeño
35	48600	2015-08-20 10:25:11	Habitación 2
35	48600	2015-08-20 10:25:20	Baño pequeño
35	48600	2015-08-20 10:25:35	Cocina
35	48600	2015-08-20 10:31:35	Baño pequeño
35	48600	2015-08-20 10:31:54	Cocina
35	48600	2015-08-20 10:33:39	Baño 1
35	48600	2015-08-20 10:33:55	Habitación 1
35	48600	2015-08-20 10:37:21	Baño 1
35	48600	2015-08-20 10:47:58	Habitación 1
35	48600	2015-08-20 10:48:16	Habitación 2
35	48600	2015-08-20 10:48:35	Entrada
35	48600	2015-08-20 10:48:37	Cocina
35	48600	2015-08-20 10:54:10	Cocina
35	48600	2015-08-20 10:54:38	Baño pequeño
35	48600	2015-08-20 10:54:39	Habitación 2
35	48600	2015-08-20 10:54:40	Baño pequeño
35	48600	2015-08-20 10:54:46	Habitación 2
35	48600	2015-08-20 11:08:27	Cocina
35	48600	2015-08-20 11:12:34	Entrada
35	48600	2015-08-20 11:12:41	Cocina
35	48600	2015-08-20 11:14:58	Entrada
35	48600	2015-08-20 11:15:08	Puerta
35	48600	2015-08-20 11:15:08	Puerta
35	48600	2015-08-20 11:15:46	Baño pequeño
35	48600	2015-08-20 11:15:49	Baño pequeño
35	48600	2015-08-20 11:15:49	Baño pequeño
35	48600	2015-08-20 11:15:49	Habitación 2
35	48600	2015-08-20 11:15:52	Habitación 2
35	48600	2015-08-20 11:18:04	Cocina
35	48600	2015-08-20 11:18:06	Baño pequeño
35	48600	2015-08-20 11:18:07	Entrada
35	48600	2015-08-20 11:18:08	Habitación 2
35	48600	2015-08-20 11:18:09	Baño pequeño
35	48600	2015-08-20 11:18:10	Entrada
35	48600	2015-08-20 11:18:11	Habitación 2
35	48600	2015-08-20 11:20:12	Baño pequeño
35	48600	2015-08-20 11:20:17	Entrada
35	48600	2015-08-20 11:20:18	Cocina
35	48600	2015-08-20 11:20:32	Entrada
35	48600	2015-08-20 11:22:16	Puerta
35	48600	2015-08-20 11:22:16	Puerta
35	48600	2015-08-20 11:22:16	Puerta
35	48600	2015-08-20 11:22:16	Puerta
35	48600	2015-08-20 11:22:16	Puerta
35	48600	2015-08-20 11:22:46	Baño pequeño
35	48600	2015-08-20 11:22:47	Habitación 2
35	48600	2015-08-20 11:22:50	Baño pequeño
35	48600	2015-08-20 11:22:51	Salon
35	48600	2015-08-20 11:22:53	Habitación 2
35	48600	2015-08-20 11:22:55	Salon
35	48600	2015-08-20 11:23:14	Puerta
35	48600	2015-08-20 11:23:14	Puerta
35	48600	2015-08-20 11:23:14	Puerta
35	48600	2015-08-20 11:23:14	Puerta
35	48600	2015-08-20 11:23:15	Puerta
35	48600	2015-08-20 11:25:20	Baño pequeño
35	48600	2015-08-20 11:25:58	Habitación 2
35	48600	2015-08-20 11:26:05	Habitación 1
35	48600	2015-08-20 11:26:37	Cocina
35	48600	2015-08-20 11:29:08	Habitación 2
35	48600	2015-08-20 11:35:22	Habitación 1
35	48600	2015-08-20 11:38:37	Habitación 2
35	48600	2015-08-20 11:38:46	Cocina
35	48600	2015-08-20 11:38:55	Entrada
35	48600	2015-08-20 11:41:09	Cocina
35	48600	2015-08-20 11:41:50	Habitación 2
35	48600	2015-08-20 11:42:15	Salon
35	48600	2015-08-20 11:43:49	Baño pequeño
35	48600	2015-08-20 11:45:57	Cocina
35	48600	2015-08-20 11:50:59	Entrada
35	48600	2015-08-20 11:51:17	Salon
35	48600	2015-08-20 11:55:59	Habitación 2
35	48600	2015-08-20 12:07:02	Habitación 1
35	48600	2015-08-20 12:07:53	Habitación 2
35	48600	2015-08-20 12:10:45	Baño pequeño
35	48600	2015-08-20 12:12:41	Cocina
35	48600	2015-08-20 12:15:24	Entrada
35	48600	2015-08-20 12:15:31	Cocina
35	48600	2015-08-20 12:15:57	Puerta
35	48600	2015-08-20 12:15:57	Puerta
35	48600	2015-08-20 12:15:57	Puerta
35	48600	2015-08-20 12:15:57	Puerta
35	48600	2015-08-20 12:15:57	Puerta
35	48600	2015-08-20 12:16:36	Habitación 2
35	48600	2015-08-20 12:17:29	Habitación 1
35	48600	2015-08-20 12:17:40	Baño 1
35	48600	2015-08-20 12:18:10	Habitación 2
35	48600	2015-08-20 12:25:05	Habitación 2
35	48600	2015-08-20 12:25:07	Entrada
35	48600	2015-08-20 12:25:13	Puerta
35	48600	2015-08-20 12:25:13	Puerta
35	48600	2015-08-20 12:25:13	Puerta
35	48600	2015-08-20 12:25:13	Puerta
35	48600	2015-08-20 12:25:13	Puerta
35	48600	2015-08-20 12:25:39	Habitación 2
35	48600	2015-08-20 12:26:47	Cocina
35	48600	2015-08-20 12:30:12	Baño 1
35	48600	2015-08-20 12:32:14	Habitación 2
35	48600	2015-08-20 12:32:17	Cocina
35	48600	2015-08-20 12:35:30	Habitación 2
35	48600	2015-08-20 12:36:10	Baño 1
35	48600	2015-08-20 12:36:21	Cocina
35	48600	2015-08-20 12:36:33	Entrada
35	48600	2015-08-20 12:36:36	Puerta
35	48600	2015-08-20 13:04:18	Puerta
35	48600	2015-08-20 13:04:18	Puerta
35	48600	2015-08-20 13:04:18	Puerta
35	48600	2015-08-20 13:04:18	Puerta
35	48600	2015-08-20 13:04:18	Puerta
35	48600	2015-08-20 13:04:19	Entrada
35	48600	2015-08-20 13:04:38	Salon
35	48600	2015-08-20 13:04:53	Cocina
35	48600	2015-08-20 13:05:53	Habitación 2
35	48600	2015-08-20 13:07:55	Baño 1
35	48600	2015-08-20 13:11:40	Habitación 2
35	48600	2015-08-20 13:11:43	Cocina
35	48600	2015-08-20 13:14:32	Entrada
35	48600	2015-08-20 13:19:14	Salon
35	48600	2015-08-20 13:45:16	Entrada
35	48600	2015-08-20 13:56:59	Salon
35	48600	2015-08-20 14:10:59	Entrada
35	48600	2015-08-20 14:20:38	Puerta
35	48600	2015-08-20 14:20:38	Puerta
35	48600	2015-08-20 14:20:38	Puerta
35	48600	2015-08-20 14:20:38	Puerta
35	48600	2015-08-20 14:20:38	Puerta
35	48600	2015-08-20 14:20:50	Cocina
35	48600	2015-08-20 14:21:15	Habitación 2
35	48600	2015-08-20 14:21:18	Baño pequeño
35	48600	2015-08-20 14:21:19	Habitación 2
35	48600	2015-08-20 14:21:21	Baño pequeño
35	48600	2015-08-20 14:23:58	Cocina
35	48600	2015-08-20 14:26:48	Baño pequeño
35	48600	2015-08-20 14:26:49	Habitación 2
35	48600	2015-08-20 14:27:55	Baño pequeño
35	48600	2015-08-20 14:34:10	Cocina
35	48600	2015-08-20 15:23:45	Entrada
35	48600	2015-08-20 15:23:52	Salon
35	48600	2015-08-20 15:26:07	Entrada
35	48600	2015-08-20 15:27:28	Salon
35	48600	2015-08-20 15:27:32	Entrada
35	48600	2015-08-20 15:54:20	Entrada
35	48600	2015-08-20 15:54:35	Baño pequeño
35	48600	2015-08-20 15:55:20	Habitación 2
35	48600	2015-08-20 15:56:32	Salon
35	48600	2015-08-20 16:11:07	Entrada
35	48600	2015-08-20 16:24:18	Entrada
35	48600	2015-08-20 17:01:43	Entrada
35	48600	2015-08-20 17:01:55	Salon
35	48600	2015-08-20 17:02:30	Puerta
35	48600	2015-08-20 17:02:30	Puerta
35	48600	2015-08-20 17:02:30	Puerta
35	48600	2015-08-20 17:02:30	Puerta
35	48600	2015-08-20 17:02:30	Puerta
35	48600	2015-08-20 17:02:43	Cocina
35	48600	2015-08-20 17:02:50	Habitación 2
